<<<<<<< HEAD
"Anno","Codice Regione","Descrizione Regione","Codice Azienda","Tipo Azienda","Codice struttura","Denominazione struttura","Indirizzo","Codice Comune","Comune","Sigla provincia","Codice tipo struttura","Descrizione tipo struttura","Tipo di Disciplina","Posti letto degenza ordinaria","Posti letto degenza a pagamento","Posti letto Day Hospital","Posti letto Day Surgery","Totale posti letto"
2016,10,"PIEMONTE",204,1,10019,"PRESIDI OSPED. RIUNITI A.S.L. 6 CIRIE'  ","VIA BATTITORE 7/9                       ",1086,"CIRIE'                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",257,0,27,15,299
2016,10,"PIEMONTE",204,1,10019,"PRESIDI OSPED. RIUNITI A.S.L. 6 CIRIE'  ","VIA BATTITORE 7/9                       ",1086,"CIRIE'                                  ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",25,0,0,0,25
2016,10,"PIEMONTE",204,1,10019,"PRESIDI OSPED. RIUNITI A.S.L. 6 CIRIE'  ","VIA BATTITORE 7/9                       ",1086,"CIRIE'                                  ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",30,0,0,0,30
2017,10,"PIEMONTE",204,1,10019,"PRESIDI OSPED. RIUNITI A.S.L. 6 CIRIE'  ","VIA BATTITORE 7/9                       ",1086,"CIRIE'                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",256,0,27,15,298
2017,10,"PIEMONTE",204,1,10019,"PRESIDI OSPED. RIUNITI A.S.L. 6 CIRIE'  ","VIA BATTITORE 7/9                       ",1086,"CIRIE'                                  ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",25,0,0,0,25
2017,10,"PIEMONTE",204,1,10019,"PRESIDI OSPED. RIUNITI A.S.L. 6 CIRIE'  ","VIA BATTITORE 7/9                       ",1086,"CIRIE'                                  ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",30,0,0,0,30
2010,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA                   ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",302,0,32,18,352
2010,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA                   ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",129,0,0,0,129
2010,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA                   ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",75,0,0,0,75
2010,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA                     ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2010,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA                     ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2011,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA                   ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",302,0,32,18,352
2011,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA                   ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",129,0,0,0,129
2011,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA                   ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",75,0,0,0,75
2011,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA                     ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2011,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA                     ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2012,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",299,0,31,18,348
2012,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",121,0,0,0,121
2012,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",75,0,0,0,75
2012,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2012,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2013,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",294,0,30,18,342
2013,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",121,0,0,0,121
2013,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",71,0,4,0,75
2013,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2013,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2014,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",294,0,30,18,342
2014,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",98,0,0,0,98
2014,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",60,0,4,0,64
2014,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2014,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2015,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",316,0,31,18,365
2015,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",98,0,0,0,98
2015,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA, 2                ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",60,0,4,0,64
2015,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2015,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA, 27                 ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2016,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",295,0,31,18,344
2016,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",98,0,0,0,98
2016,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",60,0,4,0,64
2016,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA 27                  ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",48,0,0,0,48
2016,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA 27                  ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",18,0,0,0,18
2017,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","ACUTI",296,0,31,18,345
2017,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","LUNGODEGENZA",109,0,0,0,109
2017,10,"PIEMONTE",204,1,10023,"OSPEDALI RIUNITI DEL CANAVESE           ","PIAZZA DELLA CREDENZA 2                 ",1125,"IVREA                                   ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",59,0,4,0,63
2017,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA 27                  ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",40,0,0,0,40
2017,10,"PIEMONTE",204,1,10616,"POLICLINICO DI MONZA SPA                ","VIA DELLA CASTIGLIA 27                  ",1125,"IVREA                                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",11,0,0,0,11
2010,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL","VIA CHALLANT AYMONE                     ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2010,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL","VIA CHALLANT AYMONE                     ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2011,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL","VIA CHALLANT AYMONE                     ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2011,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL","VIA CHALLANT AYMONE                     ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2012,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2012,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2013,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2013,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2014,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2014,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2015,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2015,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE, 23                 ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2016,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE 23                  ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",62,0,0,0,62
2016,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE 23                  ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",45,0,0,0,45
2017,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE 23                  ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",30,0,0,0,30
2017,10,"PIEMONTE",204,1,10622,"SANTA CROCE SRL                         ","VIA CHALLANT AYMONE 23                  ",1128,"LANZO TORINESE                          ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",70,0,0,0,70
2010,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,56,12,387
2010,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2010,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2011,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",312,0,56,12,380
2011,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2011,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE                         ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2012,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,56,12,387
2012,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2012,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2013,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,55,12,386
2013,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2013,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2014,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,55,12,386
2014,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2014,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE, 10                     ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
2015,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",319,0,54,13,386
2015,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","LUNGODEGENZA",12,0,0,0,12
2015,10,"PIEMONTE",904,2,10904,"AZIENDA OSPEDALIERO UNIVERSITARIA S.LUIG","REGIONE GONZOLE 10                      ",1171,"ORBASSANO                               ","TO","2.2","Azienda Ospedaliera integrata con l'Università","RIABILITAZIONE",12,0,2,0,14
